name,year,nationality,width,height,mean_hue,mean_saturation,mean_brightness
portrait-of-anna-davia-d-avia-bernucci,1782,Russian,1050,1352,0.10823676569501522,0.6207974717902198,0.38302028188001047
portrait-of-catherine-ii-as-legislator-in-the-temple-of-the-goddess-of-justice,,Russian,557,726,0.10481617648728145,0.6891300723809696,0.35292576685159166
portrait-of-catherine-ii-as-legislator-in-the-temple-of-the-goddess-of-justice,,Russian,1300,1959,0.12077727671527862,0.391273698076138,0.3651004952968737
portrait-of-catherine-ii-as-legislator-in-the-temple-of-the-goddess-of-justice,1783,Russian,557,726,0.10481617648728145,0.6891300723809696,0.35292576685159166
portrait-of-catherine-ii-as-legislator-in-the-temple-of-the-goddess-of-justice,1783,Russian,1300,1959,0.12077727671527862,0.391273698076138,0.3651004952968737
portrait-of-p-v-bakunin,1782,Russian,634,800,0.27805724755977024,0.3738867863121748,0.2320931759138987
portrait-of-ursula-mniszech,1782,Russian,687,900,0.0899333516102566,0.38547051561339984,0.5721164039285456
portrait-of-countess-ursula-mniszek,1782,Russian,3251,4000,0.17080242588213285,0.180561562919871,0.4058875649121526
portrait-of-e-a-vorontsova,1783,Russian,1094,1418,0.131711767376891,0.7876337044231032,0.3250781802472757
self-portrait-1783-1,,Russian,476,600,0.7080557351674401,0.38852956948549805,0.3419314549349151
princess-vorontsova-dashkova,1784,Russian,338,402,0.1434858076654062,0.6061556909885466,0.314475539693342
ivan-golenishcev-kutuzov,,Russian,411,550,0.47442594191846005,0.22474434245881308,0.3038770010105347
paul-i-of-russia,,Russian,413,550,0.33371674598336215,0.24640610844249092,0.4113702701419551
portrait-of-a-d-levitzkaya-artist-s-daughter,1785,Russian,563,712,0.13328291506634807,0.5587564945895522,0.3797547561942933
portrait-of-an-unknown-man-from-saltykov-family,,Russian,560,699,0.20038069783527288,0.39722701043654446,0.197330059348489
portrait-of-baron-a-n-stroganoff,,Russian,557,698,0.14914966698030072,0.5186801940092091,0.26639616148527906
portrait-of-catherine-vorontsova,,Russian,1918,2502,0.36494212369932066,0.34575409772757093,0.2570877065139278
portrait-of-countess-n-f-vorontsova,,Russian,582,746,0.07402237171092968,0.5698330862360526,0.2974534444016316
portrait-of-fedor-orlov,1785,Russian,1074,1367,0.1517247430252529,0.7443827989856981,0.31532987487135083
portrait-of-grand-duchess-maria-feodorovna,,Russian,567,720,0.25773245555579727,0.3086781843273969,0.21911402558279827
portrait-of-ivan-ivanovich-shuvalov,,Russian,1063,1371,0.14516160495316063,0.6523874208244225,0.3382933915352904
portrait-of-m-i-mussar,,Russian,1181,1417,0.14983996821128812,0.2315761925077456,0.6138463270208804
portrait-of-n-y-levitzkaya-artist-s-wife,,Russian,604,717,0.1952387347707747,0.4059978781796001,0.4507377639557397
portrait-of-unknown-woman,,Russian,462,600,0.10837856538643695,0.6221775857255022,0.22722062360297657
anna-dorothea-louise-schmidt-n-e-baroness-klossen,,Russian,1053,1372,0.18902226797585067,0.6168755999862447,0.3124951730794066
alexander-i-as-a-child,1787,Russian,434,550,0.38637279248439654,0.30282703425508534,0.19920927901952568
mikhail-sergeevich-potemkin,,Russian,421,550,0.4419949975527821,0.1932440088853575,0.16213246620176897
portrait-of-a-i-borisov,1788,Russian,536,676,0.14514320963872598,0.5077584256829563,0.16989870089164344
portrait-of-gubarev,1788,Russian,580,724,0.1862270846113827,0.4194850813181675,0.1809176257662524
portrait-of-unknown-woman-with-a-rose,1788,Russian,867,1120,0.11464037510719195,0.1967563876279546,0.3282977943195732
ekaterina-vorontsova,,Russian,1080,1384,0.1343851804736445,0.581967852406675,0.38252395622132396
portrait-of-f-p-makerovskiy-in-masquerade-costume,1789,Russian,597,800,0.44232136488460394,0.29880659913938945,0.351353450257825
portrait-of-gubareva,1789,Russian,589,725,0.19329343260526713,0.3568145242449599,0.2473005598469116
count-ivan-grigoryevich-chernyshov,,Russian,1034,1391,0.1553014825824382,0.5693660096337476,0.3580375519505039
portrait-of-countess-anna-vorontsova-as-a-child,,Russian,824,1119,0.3909564992710318,0.28193526673521807,0.33263549387583446
portrait-of-countess-ekaterina-vorontsova-as-a-child,,Russian,588,751,0.11078313310071199,0.4803441116991401,0.31045114894604087
portrait-of-countess-maria-vorontsova-as-a-child,,Russian,534,679,0.07969691829551216,0.5936300701724406,0.21722805342840637
portrait-of-countess-praskovya-vorontsova-as-a-child,,Russian,591,751,0.10135281013554917,0.5933631705281412,0.22684545529928551
portrait-of-johann-hauffe,1790,Russian,398,490,0.25528954852773306,0.4322220865425363,0.18543298726525784
valentin-platonovich-musin-pushkin,,Russian,421,550,0.510473582060329,0.2210009358428484,0.2288835088343262
grand-duchess-alexandra-pavlovna-of-russia,1791,Russian,886,1152,0.33886313523731765,0.6540956050178272,0.24022963187344165
grand-duchess-alexandra-pavlovna-of-russia,1791,Russian,427,550,0.1124405908044074,0.4490198387587808,0.35729987017161546
grand-duchess-alexandra-pavlovna-of-russia,,Russian,886,1152,0.33886313523731765,0.6540956050178272,0.24022963187344165
grand-duchess-alexandra-pavlovna-of-russia,,Russian,427,550,0.1124405908044074,0.4490198387587808,0.35729987017161546
portrait-of-grand-duchess-elena-pavlovna-as-a-child,1791,Russian,550,711,0.1394397485530755,0.5184781698635672,0.40082648274755506
eustathius-palmenbah,,Russian,1074,1376,0.17222375867155398,0.5757873499818246,0.30105267118756907
portrait-of-catherine-ii-of-russia,1794,Russian,1400,1847,0.35007078325006136,0.3297346126464532,0.3655611886335476
portrait-of-catherine-ii-of-russia,1794,Russian,631,959,0.18478938762314287,0.4560425757165628,0.27486178850408144
portrait-of-catherine-ii-of-russia,,Russian,1400,1847,0.35007078325006136,0.3297346126464532,0.3655611886335476
portrait-of-catherine-ii-of-russia,,Russian,631,959,0.18478938762314287,0.4560425757165628,0.27486178850408144
maria-pavlovna,,Russian,425,550,0.16788201099668956,0.3782642357936052,0.38208916011324323
portrait-of-catherine-pavlovna,,Russian,428,550,0.10056917462745942,0.448258858612065,0.41348115014909953
portrait-of-countess-a-s-protasova,,Russian,3120,4032,0.24538877759418887,0.5138897497343637,0.38218020042774903
portrait-of-countess-a-s-protasova,,Russian,593,718,0.16483081758937052,0.5934802914483487,0.4256912048617897
portrait-of-countess-a-s-protasova,1800,Russian,3120,4032,0.24538877759418887,0.5138897497343637,0.38218020042774903
portrait-of-countess-a-s-protasova,1800,Russian,593,718,0.16483081758937052,0.5934802914483487,0.4256912048617897
portrait-of-i-i-dmitriyev,,Russian,1152,1300,0.15970600285046074,0.2523686379721922,0.20367905249706716
portrait-of-i-i-dmitriyev,,Russian,584,730,0.21540573709261882,0.434158373700703,0.4066348669323237
portrait-of-i-i-dmitriyev,1835,Russian,1152,1300,0.15970600285046074,0.2523686379721922,0.20367905249706716
portrait-of-i-i-dmitriyev,1835,Russian,584,730,0.21540573709261882,0.434158373700703,0.4066348669323237
portrait-of-nikolai-novikov,,Russian,1176,1474,0.1252252638379926,0.3112875327863095,0.16530087159241796
portrait-of-v-i-mitrofanov-and-m-a-mitrofanova,,Russian,593,728,0.12591282977812687,0.4334900917974361,0.34963650656786255
melgunov-alexei-petrovich-governor-general-yaroslavl-and-vologda,,Russian,1103,1399,0.19699282922972886,0.6398688693379753,0.2658122148980582
lamb-ivan-varfolomeevich,1799,Russian,525,645,0.5107014110982383,0.2263183700389927,0.2786397122156356
portrait-of-anna-stepanovna-protassova-the-former-maid-of-honor-of-catherine-ii,1800,Russian,1400,1731,0.22825851675241784,0.33155458760012246,0.34520310307831964
portrait-of-y-i-bilibin,1801,Russian,564,714,0.16699560187229318,0.31396352759944185,0.3128887669655541
ivan-bilibin,1801,Russian,593,731,0.16140017374785062,0.40435078950101583,0.2924854596600187
ivan-bilibin,1801,Russian,614,800,0.11035470383548845,0.6598909261545232,0.34274004438909117
ivan-bilibin,,Russian,593,731,0.16140017374785062,0.40435078950101583,0.2924854596600187
ivan-bilibin,,Russian,614,800,0.11035470383548845,0.6598909261545232,0.34274004438909117
portrait-of-i-v-lopukhin,,Russian,593,739,0.14346416690369332,0.7064142730980539,0.31998951031601175
portrait-of-priest-peter-levitzky,1812,Russian,600,742,0.4566885308309983,0.46039095192982155,0.19798218029350112
countess-praskovia-vorontsova,,Russian,3188,4120,0.11658687093589122,0.5451934749707282,0.366487059076716
dolgorukov,,Russian,385,489,0.49414933351918594,0.2120137186329973,0.4245439391596012
ilya-andreevich-bezborodko,,Russian,1042,1344,0.2100566665566609,0.36397805953220624,0.17838888474455686
ivan-abramovich-gannibal,,Russian,412,550,0.11734019457311363,0.7066914234079071,0.5326417458422026
ivan-ribotpierre,,Russian,983,1298,0.26369048077004476,0.09287414427093357,0.2976968198336647
maria-feodorovna,,Russian,419,550,0.1652325761761708,0.3258401360823724,0.39557386017978463
natalia-melgunova,,Russian,530,670,0.2477692924212106,0.12214011510908815,0.2570357424862369
nikolai-lvov,,Russian,1096,1465,0.3121717873619648,0.4631573911335654,0.17630452654393267
portrait-of-greate-russian-empress-catherine-ii,,Russian,1300,1971,0.12647973462255185,0.4045517086660071,0.28661044573158456
portrait-of-iosif-igelstr-m,,Russian,1091,1409,0.13006444521214117,0.6530054362175647,0.3409838232318919
portrait-of-n-y-levitsky-wife-of-the-artist,,Russian,320,404,0.46315817705046036,0.42256974368023875,0.4162687766938459
portrait-of-praskovia-vorontsova,,Russian,579,800,0.4290361440864023,0.32055970616212764,0.3695620237732398
portrait-of-suvorov,,Russian,1200,1563,0.3313673771110444,0.3849044354365792,0.2207524870472822
portrait-of-v-i-and-m-a-mitrofanovs,,Russian,562,787,0.13429598709857607,0.3259499901827807,0.32167427982646984
alexander-bezborodko,,Russian,776,1123,0.5198639049623538,0.2572769074066863,0.23154100878033781
baron-alexander-stroganov,,Russian,1096,1397,0.1557617140406342,0.665317659379682,0.322080650546536
count-artemiy-vorontsov,,Russian,3230,4246,0.2377300869760893,0.5027926882623837,0.29497920732934607
countess-maria-vorontsova,,Russian,1093,1380,0.12158541424441563,0.722353205184997,0.2992386513988759
portrait-of-great-duke-peter-fedorovich-later-emperor-peter-iii,,Russian,574,743,0.11968653866482291,0.6179848523641752,0.361687351630407
portrait-of-a-g-bobrinsky-in-his-childhood,,Russian,1400,1896,0.3317138450760043,0.2763575716448221,0.28578935012823703
portrait-of-a-m-rimskiy-korsakov,,Russian,575,690,0.06466079233183787,0.7378093494777982,0.3773581625214671
portrait-of-an-unknown-woman-in-a-blue-dress-with-yellow-trimmings,,Russian,574,737,0.07433975240690287,0.7629400523362996,0.390013162494372
portrait-of-an-unknown-woman-in-a-red-dress,,Russian,577,691,0.08677159930463338,0.6580719337111742,0.5136253429406634
portrait-of-count-ivan-shuvalov,,Russian,900,1159,0.23786665098965923,0.6607539739332611,0.34984626518616263
portrait-of-n-a-demidov,,Russian,480,594,0.4725704017082355,0.426720962216525,0.19627947503356
portrait-of-the-poet-vasily-maykov,,Russian,840,1085,0.3006431946966052,0.24304928455158417,0.3013209025545702
portrait-of-emperor-paul-i-as-a-child,,Russian,1400,1774,0.23427810553828773,0.28539577820204837,0.28216574296009267
portrait-of-count-g-g-orlov,1763,Russian,574,727,0.14971919058101898,0.7096794167579896,0.3624903593134505
portrait-of-count-artemiy-ivanovich-vorontsov,,Russian,574,728,0.25441585560382096,0.6947438346585008,0.34472584530998146
portrait-of-count-i-g-orlov,,Russian,564,666,0.4957127363735656,0.3255482874766474,0.3379364763177863
portrait-of-p-i-vyrubov,,Russian,574,736,0.08981567805039965,0.6595227208479999,0.5272693846891887
portrait-of-an-unknown-man-in-a-cocked-hat,,Russian,1200,1518,0.2933145179414785,0.12783038033584185,0.2239776344002687
portrait-of-an-unknown-man-in-a-green-caftan,,Russian,573,747,0.08440362139455403,0.7394494995084037,0.3763266001303459
portrait-of-anna-yuryevna-kvashnina-samarina,,Russian,590,739,0.08250177710322719,0.6623132673356293,0.3922185540806539
portrait-of-count-illarion-ivanovich-vorontsov,,Russian,574,690,0.08763295786684104,0.61127184701254,0.3949140108500098
portrait-of-unknown-man-in-a-blue-caftan,,Russian,574,765,0.08157935285060344,0.6445466006160893,0.4251710567855389
portrait-of-alexandra-struiskaya,,Russian,1400,1824,0.5196896462454316,0.28118798103319675,0.3016523723524499
portrait-of-n-e-struisky,,Russian,561,739,0.07622793438855589,0.5860680950701868,0.3431921322121771
portrait-of-a-m-obreskov,,Russian,573,685,0.07549694215754915,0.6170344879458523,0.4734384749938243
portrait-of-v-a-obreskova,,Russian,572,690,0.13647660586193036,0.5253430048471355,0.4373020287470414
portrait-of-countess-ekaterina-orlova,,Russian,490,641,0.19560222765353033,0.26910768577026495,0.3723792168973674
portrait-of-an-unknown-man-1,,Russian,597,747,0.24542095309202835,0.45214114160073554,0.3633044609877747
portrait-of-prince-ivan-bariatinsky-as-a-youth,,Russian,495,654,0.2688084173679646,0.48475891336340654,0.3579132453030637
portrait-of-v-n-surovtseva,,Russian,575,739,0.46777368929031377,0.3014512174483694,0.4682163934350584
portrait-of-varvara-ermolayevna-novosiltseva,,Russian,576,697,0.17726353326159938,0.4590637902965063,0.5523966899847775
portrait-of-varvara-nikolaevna-surovceva,,Russian,1300,1785,0.14371300570787113,0.28202288900298095,0.45623165730847376
portrait-of-countess-elizaveta-santi,,Russian,578,752,0.35578519715297524,0.24016763128271088,0.39402472705934316
portrait-of-an-unknown-lady-in-a-white-cap,,Russian,474,654,0.37305861896329995,0.2860769959010831,0.30796637730176896
portrait-of-praskovya-nikolayevna-lanskaya,,Russian,589,746,0.2725145699198229,0.3684983785872428,0.4734354811488586
portrait-of-princess-a-a-dolgorukaya,,Russian,521,653,0.23376826589304914,0.243723791490282,0.45088477731626375
portrait-of-catherine-ii-repeat-version-of-a-portrait-after,1768,Russian,1239,1449,0.21704842680286426,0.3117432391188824,0.35822549549856253
portrait-of-peter-iii-of-russia,,Russian,1300,1828,0.3500967676720765,0.3058914193994559,0.3954693208709169
andrew-samborski-afanasyevich,1790,Russian,450,550,0.33172511027457546,0.433499435629533,0.4104660408001584
naryshkina-elena,,Russian,1584,2000,0.05797549513160814,0.4378264611916672,0.25235599747474746
lizanka-and-dashenka,1794,Russian,1566,1958,0.10987877022340603,0.24359796188113636,0.3243061942338711
not_detected_1,5192,Russian,1024,2084,0.28238408841227425,0.404765546326081,0.23453808935552403
not_detected_1,5192,Russian,849,2000,0.09209519650672067,0.6081056756625342,0.4110186101295645
not_detected_1,5138,Russian,1024,2084,0.28238408841227425,0.404765546326081,0.23453808935552403
not_detected_1,5138,Russian,849,2000,0.09209519650672067,0.6081056756625342,0.4110186101295645
portrait-of-catherine-ii-empress-of-russia,1794,Russian,1350,2000,0.5094212322515934,0.35107977738786983,0.280184819172113
christina-the-peasant-woman-from-torzhok,,Russian,564,700,0.20194369795548606,0.2445224643771742,0.449366330929535
portrait-of-empress-elisabeth-alexeievna,1795,Russian,1610,2000,0.30762342262011755,0.29867554192444873,0.3249713116550966
portrait-of-grand-duke-konstantin-pavlovich,1795,Russian,1621,2000,0.19573936877761988,0.3726893050956361,0.33253436876292763
portrait-of-princess-n-i-kurakin,1795,Russian,1613,2000,0.07794274420718492,0.6027240603998474,0.35616191726535606
portrait-of-the-russian-poet-gavril-derzhavin,1795,Russian,1280,1526,0.24638503750190943,0.48180137530604894,0.2527298637344845
portrait-of-torsukov-ardalyon,1795,Russian,1602,2000,0.112716688005018,0.5509037831163616,0.3405494785929354
portrait-of-catherine-vasilevny-torsukovoy,1795,Russian,1610,2000,0.2070842352402385,0.5606892184501331,0.36138321154548786
ekaterina-davydova,1796,Russian,2280,2767,0.2328977852162183,0.4012685619671014,0.36798364589592175
maria-nikolaevna-yakovleva,,Russian,414,500,0.23522081863049862,0.33309994793906533,0.3005651037226485
portrait-of-dmitry-levitzky,,Russian,500,602,0.1580692486033868,0.4169325191967362,0.5174588626148133
portrait-of-e-n-arsenyeva,,Russian,1567,2000,0.07608607645080195,0.5975210975979816,0.3390170401791861
portrait-of-murtaza-kuli-khan-brother-of-aga-mahommed-the-persian-shah,1796,Russian,1484,2000,0.13562595008353978,0.4939886522854463,0.3930600959251625
portrait-of-paul-i,1796,Russian,1339,2000,0.13759264722468553,0.37418914720978924,0.43720858849887934
